Command line: ['./SimulateLance.py']
Start time: 2007-08-03 23:00:00
End time: 2007-08-05 00:00:00
Overall time: 1 day, 1:00:00
DOWNLOAD: LanceDownloadEvent: node 102 vol 0 timestamp 25898 gps_timestamp 2007-08-04T00:12:23.991426Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:02:56.891000Z fetchtime 115.676416 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 6 timestamp 23553 gps_timestamp 2007-08-03T22:43:29.113896Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:05:19.667000Z fetchtime 142.772691 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 4 timestamp 30138 gps_timestamp 2007-08-04T02:53:09.994689Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T03:07:21.321000Z fetchtime 121.650808 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 9 timestamp 23636 gps_timestamp 2007-08-03T22:46:37.939008Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:09:46.590000Z fetchtime 144.734717 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 12 timestamp 26376 gps_timestamp 2007-08-04T00:30:31.441872Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:11:25.162000Z fetchtime 99.100143 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 30523 gps_timestamp 2007-08-04T03:07:45.869938Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T03:17:12.351000Z fetchtime 347.185625 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 6 timestamp 30549 gps_timestamp 2007-08-04T03:08:45.019960Z nodeutil 1042 systemutil 1042 downloadutil 1042 time 2007-08-04T03:20:29.352000Z fetchtime 196.998250 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 1 timestamp 29766 gps_timestamp 2007-08-04T02:39:03.694468Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:23:49.540000Z fetchtime 200.183655 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 9 timestamp 30551 gps_timestamp 2007-08-04T03:08:49.569966Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T03:28:26.115000Z fetchtime 276.571888 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 1 timestamp 26009 gps_timestamp 2007-08-04T00:16:36.516515Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:30:21.464000Z fetchtime 115.346000 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 8 timestamp 23236 gps_timestamp 2007-08-03T22:31:27.938522Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:32:24.543000Z fetchtime 123.075712 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 0 timestamp 30897 gps_timestamp 2007-08-04T03:21:56.720172Z nodeutil 1043 systemutil 1043 downloadutil 1043 time 2007-08-04T03:34:30.758000Z fetchtime 126.211853 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 3 timestamp 30568 gps_timestamp 2007-08-04T03:09:28.244975Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T03:36:32.537000Z fetchtime 121.774974 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 30506 gps_timestamp 2007-08-04T03:07:07.194924Z nodeutil 1035 systemutil 1035 downloadutil 1035 time 2007-08-04T03:39:51.274000Z fetchtime 198.734813 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 9 timestamp 31164 gps_timestamp 2007-08-04T03:32:04.145312Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T03:42:57.852000Z fetchtime 186.574862 success True
DOWNLOAD: LanceDownloadEvent: node 101 vol 1 timestamp 31161 gps_timestamp 2007-08-04T03:31:57.320298Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T03:44:52.860000Z fetchtime 115.003418 success True
