#time flow_seqno path
#This first chunk is just fully-observed routes, the chunk after the next commented line
#contains routes with inferred packets, and then the chunk
#after the last commented line are the scores (for the bottom half of the figure).
#These are grouped this way for greater ease in formatting
#the various data-groups.
57767 464.344 1.000
57768 465.044 0.950
57769 465.312 1.000
57770 465.625 1.000
57771 466.312 1.000
57772 466.594 1.000
57773 467.281 1.000
57774 467.562 1.000
57775 468.250 1.000
57776 468.594 1.000
57777 469.250 1.000
57778 469.312 1.000
57779 470.250 1.000
57780 470.531 1.000
57781 471.219 1.000
57782 471.219 1.000
57783 472.188 1.000
57784 472.219 1.000
57785 473.156 1.000
57786 473.750 1.000
57787 474.125 1.000
57788 474.969 1.000
57789 475.125 1.000
57790 476.094 1.000
57791 477.344 1.000
57792 476.469 1.000
57793 477.719 1.000
57794 478.250 1.000
57795 478.531 1.000
57796 479.531 1.000
57797 479.844 1.000
57798 479.969 1.000
57799 480.656 1.000
57800 480.719 1.000
57801 481.156 1.000
57802 481.188 1.000
57803 481.969 1.000
57804 482.969 1.000
57805 483.500 1.000
57806 483.375 1.000
57807 484.188 1.000
57808 484.938 1.000
57809 484.981 0.950
57810 485.000 1.000
57811 485.906 1.000
57812 486.062 1.000
57813 486.875 1.000
57814 487.387 0.950
57815 487.875 1.000
57816 488.700 0.950
57817 488.844 1.000
57818 488.875 1.000
57819 489.812 1.000
57820 489.825 0.950
57821 490.812 1.000
57822 490.844 1.000
57823 491.781 1.000
57824 491.844 1.000
57825 492.781 1.000
57826 493.938 1.000
57827 493.750 1.000
57828 493.812 1.000
57829 494.719 1.000
57830 494.981 0.950
57831 495.688 1.000
57832 495.969 1.000
57833 496.688 1.000
57834 496.969 1.000
57835 497.656 1.000
57836 498.469 1.000
57837 498.656 1.000
57838 498.750 1.000
57839 499.625 1.000
57840 500.438 1.000
57841 500.594 1.000
57842 500.656 1.000
57843 501.562 1.000
57844 501.625 1.000
57845 502.562 1.000
57846 502.625 1.000
57847 503.531 1.000
57848 503.812 1.000
57849 504.500 1.000
57850 504.562 1.000
57851 505.500 1.000
57852 505.531 1.000
57853 506.500 1.000
57854 507.312 1.000
57855 507.469 1.000
57856 507.500 1.000
57857 508.438 1.000
57858 508.469 1.000
57859 509.438 1.000
57860 510.000 1.000
57861 510.406 1.000
57862 511.375 1.000
57863 511.438 1.000
57864 511.656 1.000
57865 512.344 1.000
57866 512.375 1.000
57867 513.844 1.000
57868 514.312 1.000
57869 514.312 1.000
57870 514.375 1.000
57871 515.312 1.000
57872 516.094 1.000
57873 516.281 1.000
57874 517.250 1.000
57875 517.325 0.950
57876 517.375 1.000
57877 518.250 1.000
57878 519.281 1.000
57879 520.125 1.000
57880 520.219 1.000
57881 520.469 1.000
57882 521.188 1.000
57883 523.156 1.000
57884 523.188 1.000
57885 523.469 1.000
57886 523.719 1.000
57887 524.156 1.000
57888 524.812 1.000
57889 525.094 1.000
57890 525.188 1.000
57891 525.200 0.950
57892 525.250 1.000
57893 526.094 1.000
57894 527.062 1.000
57895 527.094 1.000
57896 527.125 1.000
57897 528.031 1.000
57898 528.312 1.000
57899 529.031 1.000
57900 529.875 1.000
57901 530.031 1.000
57902 530.606 0.950
57903 530.969 1.000
57904 531.750 1.000
57905 532.625 1.000
57906 532.688 1.000
57907 532.938 1.000
57908 533.906 1.000
57909 535.094 1.000
57910 534.906 1.000
57911 535.406 1.000
57912 536.875 1.000
57913 537.219 1.000
57914 537.344 1.000
57915 537.906 1.000
57916 537.688 1.000
57917 537.844 1.000
57918 538.531 1.000
57919 539.812 1.000
57920 540.625 1.000
57921 540.969 1.000
57922 541.781 1.000
57923 541.844 1.000
57924 542.531 1.000
57925 543.250 1.000
57926 543.594 1.000
57927 543.719 1.000
57928 544.250 1.000
57929 544.594 1.000
57930 544.719 1.000
57931 544.763 0.950
57932 545.031 1.000
57933 545.688 1.000
57934 546.688 1.000
57935 547.106 0.950
57936 547.031 1.000
57937 547.656 1.000
57938 548.156 1.000
57939 548.625 1.000
57940 548.906 1.000
57941 549.625 1.000
57942 549.669 0.950
57943 550.594 1.000
57944 550.625 1.000
57945 551.562 1.000
57946 551.938 1.000
57947 552.562 1.000
57948 552.575 0.950
57949 553.531 1.000
57950 553.906 1.000
57951 554.500 1.000
57952 554.562 1.000
57953 555.500 1.000
57954 556.375 1.000
57955 556.469 1.000
57956 556.750 1.000
57957 557.469 1.000
57958 557.500 1.000
57959 558.438 1.000
57960 558.469 1.000
57961 559.406 1.000
57962 559.606 0.950
57963 560.406 1.000
57964 561.013 0.950
57965 561.375 1.000
57966 561.656 1.000
57967 562.344 1.000
57968 562.906 1.000
57969 563.344 1.000
57970 563.375 1.000
57971 564.312 1.000
57972 564.594 1.000
57973 565.281 1.000
57974 565.312 1.000
57975 566.281 1.000
57976 566.312 1.000
57977 567.250 1.000
57978 567.531 1.000
57979 568.219 1.000
57980 569.219 1.000
57981 570.188 1.000
57982 570.938 1.000
57983 571.188 1.000
57984 572.719 1.000
57985 573.031 1.000
57986 573.156 1.000
57987 574.094 1.000
57988 574.656 1.000
57989 574.688 1.000
57990 576.094 1.000
57991 575.125 1.000
57992 576.531 1.000
57993 576.562 1.000
57994 576.938 1.000
57995 577.000 1.000
57996 578.906 1.000
57997 578.750 1.000
57998 580.000 1.000
57999 580.281 1.000
58000 580.438 1.000
58001 580.969 1.000
58002 582.188 1.000
58003 582.219 1.000
58004 582.938 1.000
58005 583.906 1.000
58006 583.981 0.950
58007 584.000 1.000
58008 584.281 1.000
58009 584.062 1.000
58010 585.188 1.000
58011 584.938 1.000
58012 585.844 1.000
58013 585.875 1.000
58014 586.844 1.000
58015 587.094 1.000
58016 587.688 1.000
58017 587.719 1.000
58018 587.844 1.000
58019 588.344 1.000
58020 588.375 1.000
58021 589.094 1.000
58022 589.263 0.950
58023 589.781 1.000
58024 589.938 1.000
58025 590.750 1.000
58026 591.594 1.000
58027 591.750 1.000
58028 591.781 1.000
58029 592.719 1.000
58030 593.438 1.000
58031 594.250 1.000
58032 594.344 1.000
58033 594.688 1.000
58034 594.719 1.000
58035 595.688 1.000
58036 595.719 1.000
58037 596.750 1.000
58038 596.781 1.000
58039 597.625 1.000
58040 597.781 1.000
58041 599.594 1.000
58042 600.125 1.000
58043 600.250 1.000
58044 600.250 1.000
58045 600.562 1.000
58046 602.312 1.000
58047 602.312 1.000
58048 602.531 1.000
58049 603.500 1.000
58050 604.500 1.000
58051 604.750 0.367
58052 606.719 0.950
58053 606.969 1.000
58054 607.219 1.000
58055 607.281 1.000
58056 607.438 1.000
58057 607.844 1.000
58058 607.969 1.000
58059 608.250 1.000
58060 608.281 1.000
58061 608.406 1.000
58062 608.656 1.000
58063 609.406 1.000
58064 609.656 1.000
58065 610.375 1.000
58066 610.406 1.000
58067 611.344 1.000
58068 612.344 1.000
58069 612.562 0.950
58070 612.406 1.000
58071 613.312 1.000
58072 613.375 1.000
58073 614.281 1.000
58074 614.344 0.950
58075 615.281 1.000
58076 615.375 1.000
58077 616.250 1.000
58078 616.531 1.000
58079 617.250 1.000
58080 617.281 1.000
58081 618.219 0.950
58082 618.250 1.000
58083 619.188 1.000
58084 619.750 1.000
58085 620.188 1.000
58086 620.188 1.000
58087 621.406 1.000
58088 621.388 0.950
58089 622.125 1.000
58090 622.156 1.000
58091 623.125 1.000
58092 623.125 1.000
58093 624.094 1.000
58094 624.344 1.000
58095 625.062 1.000
58096 625.375 1.000
58097 626.312 1.000
58098 626.562 1.000
58099 627.031 1.000
58100 627.062 1.000
58101 628.000 1.000
58102 628.013 0.950
58103 628.969 1.000
58104 628.981 0.950
58105 629.969 0.950
58106 630.938 1.000
58107 631.469 1.000
58108 631.469 1.000
58109 631.906 1.000
58110 632.188 1.000
58111 632.906 1.000
58112 632.938 1.000
58113 633.875 1.000
58114 634.188 1.000
58115 634.844 1.000
58116 634.875 1.000
58117 635.844 1.000
58118 636.375 1.000
58119 637.344 1.000
58120 637.625 1.000
58121 637.812 1.000
58122 637.812 1.000
58123 638.781 1.000
58124 638.812 1.000
58125 639.750 1.000
58126 640.031 1.000
58127 641.281 1.000
58128 641.281 1.000
58129 641.719 1.000
58130 641.719 1.000
58131 642.688 1.000
58132 642.719 1.000
58133 643.656 1.000
58134 643.938 0.950
58135 644.656 1.000
58136 645.469 1.000
58137 645.906 1.000
58138 645.906 1.000
58139 646.625 0.950
58140 646.656 1.000
58141 647.594 1.000
58142 647.875 0.950
58143 648.562 1.000
58144 648.844 1.000
58145 649.562 1.000
58146 649.594 1.000
58147 650.531 1.000
58148 650.812 1.000
58149 651.500 1.000
58150 651.531 1.000
58151 652.750 1.000
58152 653.281 1.000
58153 653.469 1.000
58154 653.500 1.000
58155 654.438 0.950
58156 655.125 1.000
58157 655.438 1.000
58158 655.438 1.000
58159 656.406 1.000
58160 656.438 1.000
58161 657.406 1.000
58162 657.406 1.000
58163 658.375 1.000
58164 658.531 1.000
58165 659.344 1.000
58166 659.606 0.950
58167 660.312 1.000
58168 660.294 0.950
58169 661.312 1.000
58170 661.594 1.000
58171 662.281 1.000
58172 663.281 1.000
58173 663.344 1.000
58174 663.812 1.000
58175 664.250 1.000
58176 665.062 1.000
58177 665.219 1.000
58178 665.250 1.000
58179 666.219 1.000
58180 666.219 1.000
58181 667.188 1.000
58182 667.200 0.950
58183 668.156 1.000
58184 668.188 1.000
58185 669.125 0.950
58186 669.688 1.000
58187 670.125 1.000
58188 670.656 1.000
58189 671.094 1.000
58190 671.125 1.000
58191 672.094 1.000
58192 672.125 1.000
58193 673.062 1.000
58194 673.344 1.000
58195 674.031 1.000
58196 674.562 1.000
58197 675.031 1.000
58198 675.125 1.000
58199 676.000 1.000
58200 676.281 0.950
58201 676.969 1.000
58202 677.281 1.000
58203 677.969 1.000
58204 678.219 1.000
58205 678.938 1.000
58206 679.219 1.000
58207 679.906 1.000
58208 680.469 1.000
58209 680.906 1.000
58210 682.375 1.000
58211 682.375 1.000
58212 682.875 1.000
58213 683.000 1.000
58214 683.375 1.000
58215 683.844 1.000
58216 684.156 1.000
58217 684.844 1.000
58218 685.125 1.000
58219 685.812 0.950
58220 685.938 1.000
58221 686.781 1.000
58222 687.062 1.000
58223 687.750 0.950
58224 687.781 1.000
58225 688.750 1.000
58226 688.781 1.000
58227 689.719 1.000
58228 689.750 1.000
58229 690.688 1.000
58230 691.500 1.000
58231 691.688 1.000
58232 691.669 0.950
58233 692.656 1.000
58234 692.688 1.000
58235 693.625 1.000
58236 693.688 1.000
58237 694.625 1.000
58238 695.594 1.000
58239 695.875 1.000
58240 696.188 1.000
58241 696.594 1.000
58242 696.875 1.000
58243 697.562 1.000
58244 698.375 1.000
58245 698.531 1.000
58246 698.544 0.950
58247 699.500 1.000
58248 699.562 1.000
58249 700.500 1.000
58250 700.531 1.000
58251 701.469 1.000
58252 701.750 1.000
58253 702.469 1.000
58254 702.469 1.000
58255 703.438 1.000
58256 703.469 1.000
58257 704.406 1.000
58258 704.688 1.000
58259 705.406 1.000
58260 705.438 1.000
58261 706.375 1.000
58262 707.375 1.000
58263 707.356 0.950
58264 707.406 1.000
58265 708.344 1.000
58266 708.375 1.000
58267 709.312 1.000
58268 709.625 1.000
58269 710.281 1.000
58270 710.312 1.000
58271 711.281 1.000
58272 711.281 1.000
58273 712.250 1.000
58274 712.281 1.000
58275 713.250 1.000
58276 713.531 1.000
58277 714.219 1.000
58278 714.281 1.000
58279 715.188 1.000
58280 715.469 1.000
58281 716.188 1.000
58282 716.188 1.000
58283 717.156 1.000
58284 717.169 0.950
58285 718.125 1.000
58286 718.438 1.000
58287 719.125 1.000
58288 719.406 1.000
58289 720.094 1.000
58290 720.125 1.000
58291 721.062 1.000
58292 721.094 1.000
58293 722.062 1.000
58294 722.344 1.000
58295 723.031 1.000
58296 723.062 0.950
58297 724.031 1.000
58298 724.013 0.950
58299 725.000 0.950
58300 725.031 1.000
58301 725.969 1.000
58302 726.000 1.000
58303 726.969 1.000
58304 727.938 1.000
58305 728.250 1.000
58306 728.438 1.000
58307 728.906 1.000
58308 728.969 1.000
58309 729.875 1.000
58310 730.156 1.000
58311 730.875 1.000
58312 730.906 1.000
58313 731.844 1.000
58314 731.906 1.000
58315 732.844 1.000
58316 732.875 1.000
58317 733.812 1.000
58318 734.125 1.000
58319 734.781 1.000
58320 734.812 1.000
58321 735.781 1.000
58322 735.781 1.000
58323 736.750 1.000
58324 737.031 1.000
58325 738.500 1.000
58326 738.500 1.000
58327 738.719 1.000
58328 739.469 1.000
58329 739.688 1.000
58330 739.969 1.000
58331 740.656 1.000
58332 741.219 1.000
58333 741.656 1.000
58334 741.938 1.000
58335 742.625 1.000
58336 742.606 0.950
58337 743.594 1.000
58338 743.656 1.000
58339 744.594 1.000
58340 745.125 1.000
58341 745.562 1.000
58342 746.075 0.950
58343 746.562 1.000
58344 746.844 1.000
58345 747.531 1.000
58346 747.562 1.000
58347 748.500 1.000


58349 749.500 1.000
58350 749.531 1.000
58351 750.469 1.000
58352 750.500 1.000
58353 751.438 1.000
58354 751.969 1.000
58355 752.438 1.000
58356 752.469 1.000
58357 753.406 1.000
58358 753.438 1.000
58359 754.375 1.000
58360 754.406 1.000
58361 755.375 1.000
58362 755.406 1.000
58363 756.344 1.000
58364 756.375 1.000
58365 757.344 1.000
58366 757.625 1.000
58367 758.312 1.000
58368 758.594 1.000
58369 759.281 1.000
58370 760.250 1.000
58371 760.281 1.000
58372 760.325 0.950
58373 761.250 1.000
58374 761.281 1.000
58375 762.219 1.000
58376 762.250 1.000
58377 763.219 0.950
58378 763.250 0.950
58379 764.188 1.000
58380 764.500 1.000
58381 765.156 1.000
58382 765.188 1.000
58383 766.156 1.000
58384 766.719 1.000
58385 767.344 1.000
58386 767.325 0.950
58387 768.094 1.000
58388 768.406 0.950
58389 769.094 1.000
58390 769.125 1.000
58391 770.062 1.000
58392 770.094 1.000
58393 771.031 1.000
58394 771.344 1.000
58395 772.031 1.000
58396 772.062 1.000
58397 773.281 1.000
58398 773.750 1.000
58399 774.000 0.950
58400 774.000 1.000
58401 774.969 1.000
58402 775.000 1.000
58403 775.938 0.950
58404 775.969 1.000
58405 776.938 1.000
58406 777.188 1.000
58407 777.906 1.000
58408 778.138 0.950
58409 778.875 1.000
58410 778.906 1.000
58411 779.875 1.000
58412 781.031 1.000
58413 781.062 1.000
58414 781.438 1.000
58415 782.062 1.000
58416 782.312 1.000
58417 782.781 1.000
58418 783.781 1.000
58419 783.812 1.000
58420 783.856 0.950
58421 784.750 1.000
58422 784.781 1.000
58423 785.750 1.000
58424 785.750 1.000
58425 786.719 0.950
58426 787.000 1.000
58427 787.688 1.000
58428 788.688 0.950
58429 788.688 1.000
58430 788.750 1.000
58431 789.656 1.000
58432 789.781 1.000
58433 791.156 1.000
58434 791.188 0.950
58435 791.625 1.000
58436 791.750 1.000
58437 792.594 1.000
58438 792.625 1.000
58439 793.562 1.000
58440 793.825 0.950
58441 794.562 0.950
58442 794.562 0.950
58443 795.531 1.000
58444 795.562 1.000
58445 797.031 1.000
58446 797.312 1.000
58447 797.500 1.000
58448 797.594 1.000
58449 798.469 1.000
58450 798.500 1.000
58451 799.469 1.000
58452 799.450 0.950
58453 800.438 1.000
58454 800.719 1.000
58455 801.406 1.000
58456 801.656 1.000
58457 802.656 1.000
58458 802.938 1.000
58459 803.375 1.000
58460 803.625 1.000
58461 804.375 1.000
58462 804.625 1.000
58463 805.344 1.000
58464 805.375 1.000
58465 806.312 1.000
58466 806.344 1.000
58467 807.312 1.000
58468 807.344 1.000
58469 808.281 1.000
58470 808.531 1.000
58471 809.250 1.000
58472 809.281 1.000
58473 810.219 0.950
58474 810.250 1.000
58475 811.219 1.000
58476 811.500 1.000
58477 812.188 1.000
58478 812.219 1.000
58479 813.156 1.000
58480 814.156 1.000
58481 814.469 1.000
58482 814.656 1.000
58483 815.125 1.000
58484 815.156 0.950
58485 816.125 1.000
58486 816.406 1.000
58487 817.094 1.000
58488 817.875 1.000
58489 818.062 1.000
58490 818.656 1.000
58491 819.312 1.000
58492 819.594 1.000
58493 820.031 1.000
58494 820.062 1.000
58495 821.000 1.000
58496 821.031 1.000
58497 822.000 1.000
58498 822.031 1.000
58499 822.969 1.000
58500 823.481 0.950
58501 823.938 1.000
58502 823.969 1.000
58503 824.938 1.000
58504 825.750 1.000
58505 825.906 1.000
58506 826.188 1.000
58507 826.875 0.950
58508 827.250 0.950
58509 827.875 1.000
58510 828.031 1.000
58511 828.844 1.000
58512 828.906 1.000
58513 829.844 1.000
58514 829.875 1.000
58515 830.812 1.000
58516 831.125 1.000
58517 831.781 1.000
58518 832.062 1.000
58519 832.750 1.000
58520 832.763 0.950
58521 833.750 1.000
58522 833.781 1.000
58523 834.719 1.000
58524 834.750 1.000
58525 835.719 1.000
58526 835.719 1.000
58527 836.969 1.000
58528 837.219 1.000
58529 837.656 1.000
58530 837.688 1.000
58531 838.656 1.000
58532 838.938 1.000
58533 839.625 1.000
58534 839.656 1.000
58535 840.594 1.000
58536 840.906 1.000
58537 841.594 1.000
58538 842.125 1.000
58539 842.562 1.000
58540 842.594 1.000
58541 843.531 1.000
58542 843.562 1.000
58543 844.531 1.000
58544 844.812 1.000
58545 845.500 1.000
58546 845.513 0.950
58547 846.500 1.000
58548 846.500 1.000
58549 847.469 0.950
58550 847.750 1.000
58551 848.469 1.000
58552 848.950 0.950
58553 849.438 1.000
58554 849.469 1.000
58555 850.406 1.000
58556 850.438 1.000
58557 851.375 1.000
58558 851.406 1.000
58559 852.375 1.000
58560 852.656 1.000
58561 853.344 1.000
58562 853.656 1.000
58563 854.312 1.000
58564 854.875 1.000
58565 855.312 1.000
58566 855.656 1.000
58567 856.281 1.000
58568 856.312 1.000
58569 857.250 1.000
58570 857.531 1.000
58571 858.250 1.000
58572 858.250 1.000
58573 859.219 0.950
58574 859.250 1.000
58575 860.188 1.000
58576 860.500 1.000
58577 861.188 1.000
58578 861.719 1.000
58579 862.156 1.000
58580 862.169 0.950
58581 863.125 1.000
58582 863.656 1.000
58583 864.125 1.000
58584 864.356 0.950
58585 865.094 0.950
58586 865.125 1.000
58587 866.344 1.000
58588 866.375 1.000
58589 867.062 1.000
58590 867.169 0.950
58591 868.031 1.000
58592 868.531 1.000
58593 869.000 1.000
58594 869.062 1.000
58595 870.000 1.000
58596 870.281 1.000
58597 870.969 1.000
58598 871.000 1.000
58599 871.969 1.000
58600 872.000 1.000
58601 872.938 1.000
58602 873.938 0.950
58603 873.938 1.000
58604 874.406 1.000
58605 874.906 1.000
58606 875.188 1.000
58607 875.875 1.000
58608 875.888 0.950
58609 876.875 1.000
58610 876.906 0.950
58611 877.844 1.000
58612 877.875 1.000
58613 878.812 1.000
58614 879.344 0.950
58615 879.812 1.000
58616 880.844 1.000
58617 880.781 1.000
58618 881.031 1.000
58619 881.750 1.000
58620 881.812 1.000
58621 882.750 1.000
58622 882.731 0.950
58623 883.719 0.950
58624 884.000 1.000
58625 884.688 1.000
58626 884.719 1.000
58627 885.688 1.000
58628 885.969 1.000
58629 886.656 1.000
58630 886.719 1.000
58631 887.625 1.000
58632 887.656 1.000
58633 888.625 1.000
58634 888.906 1.000
58635 889.594 1.000
58636 889.625 1.000
58637 890.594 1.000
58638 890.688 1.000
58639 891.562 1.000
58640 891.544 0.950
58641 892.531 1.000
58642 892.562 1.000
58643 893.500 1.000
58644 894.062 1.000
58645 894.500 1.000
58646 894.531 1.000
58647 895.469 1.000
58648 895.781 0.950
58649 896.469 1.000
58650 896.500 1.000
58651 897.438 0.950
58652 897.719 1.000
58653 898.438 1.000
58654 898.438 1.000
58655 899.406 1.000
58656 899.406 1.000
58657 900.375 1.000
58658 900.406 1.000
58659 901.344 1.000
58660 901.375 1.000
58661 902.344 1.000
58662 902.625 1.000
58663 903.312 1.000
58664 903.844 1.000
58665 904.281 1.000
58666 904.294 0.950
58667 905.281 1.000
58668 905.281 1.000
58669 906.250 1.000
58670 906.281 1.000
58671 907.219 1.000
58672 907.531 1.000
58673 908.219 1.000
58674 909.188 1.000
58675 909.219 1.000
58676 909.719 1.000
58677 910.156 1.000
58678 910.938 1.000
58679 911.156 1.000
58680 911.219 1.000
58681 912.125 1.000
58682 912.156 1.000
58683 913.375 1.000
58684 914.094 1.000
58685 914.844 1.000
58686 914.875 1.000
58687 915.094 1.000
58688 915.094 1.000
58689 916.062 1.000
58690 916.062 1.000
58691 917.031 1.000
58692 917.312 1.000
58693 918.000 1.000
58694 917.962 0.933
58695 919.000 0.967
58696 919.031 1.000
58697 919.969 1.000
58698 920.481 0.967
58699 920.938 1.000
58700 920.969 1.000
58701 921.938 1.000
58702 921.969 1.000
58703 922.906 1.000
58704 923.125 1.000
58705 923.875 1.000
58706 924.438 1.000
58707 924.875 1.000
58708 924.906 1.000
58709 926.094 1.000
58710 926.406 1.000
58711 926.812 1.000
58712 927.344 1.000
58713 927.812 1.000
58714 928.094 1.000
58715 928.781 1.000
58716 928.812 1.000
58717 929.750 1.000
58718 929.781 1.000
58719 930.750 0.967
58720 930.781 1.000
58721 931.719 1.000
58722 932.000 1.000
58723 932.688 1.000
58724 933.200 0.967
58725 933.688 1.000
58726 933.719 1.000
58727 934.656 1.000
58728 935.219 1.000
58729 935.625 1.000
58730 935.656 1.000
58731 936.625 1.000
58732 936.656 1.000
58733 937.594 1.000
58734 937.656 0.967
58735 938.594 0.967
58736 939.562 1.000
58737 940.375 1.000
58738 940.406 1.000
58739 940.531 1.000
58740 940.812 1.000
58741 941.750 1.000
58742 941.906 1.000
58743 942.500 1.000
58744 942.531 1.000
58745 943.469 1.000
58746 943.500 1.000
58747 944.438 1.000
58748 944.469 0.967
58749 945.438 1.000
58750 945.469 1.000
58751 946.406 0.967
58752 946.438 0.967
58753 947.406 1.000
58754 947.406 1.000
58755 948.375 0.967
58756 948.375 1.000
58757 949.344 1.000
58758 949.375 1.000
58759 950.344 0.967
58760 950.375 1.000
58761 951.312 1.000
58762 951.594 1.000
58763 952.281 1.000
58764 952.562 1.000
58765 953.281 1.000
58766 953.812 1.000
58767 954.250 1.000
58768 954.281 1.000
58769 955.219 1.000
58770 955.500 1.000
58771 956.219 1.000
58772 956.250 1.000
58773 957.188 1.000
58774 957.750 1.000
58775 958.156 1.000
58776 958.188 1.000
58777 959.156 1.000
58778 959.188 1.000
58779 960.125 1.000
58780 960.406 1.000
58781 961.094 1.000
58782 961.106 0.967
58783 962.094 1.000
58784 962.094 1.000
58785 963.062 1.000
58786 963.094 1.000
58787 964.031 1.000
58788 964.294 0.967
58789 965.031 1.000
58790 965.875 1.000
58791 966.000 1.000
58792 966.062 1.000
58793 967.000 1.000
58794 967.281 1.000
58795 967.969 1.000
58796 968.750 1.000
58797 968.938 1.000
58798 969.219 1.000
58799 969.906 1.000
58800 970.719 1.000
58801 970.906 1.000
58802 971.188 1.000
58803 971.875 1.000
58804 972.188 1.000
58805 972.875 1.000
58806 973.156 1.000
58807 973.844 1.000
58808 974.075 0.967
58809 974.812 1.000
58810 975.094 1.000
58811 975.812 1.000
58812 975.844 0.967
58813 976.781 1.000
58814 976.812 1.000
58815 977.750 1.000
58816 977.763 0.967
58817 978.750 1.000
58818 978.731 0.933
58819 979.719 1.000
58820 980.000 1.000
58821 980.969 1.000
58822 980.969 1.000
58823 981.688 1.000
58824 981.969 1.000
58825 982.656 1.000
58826 982.688 1.000
58827 983.625 0.967
58828 983.688 1.000
58829 984.625 1.000
58830 985.156 1.000
58831 985.594 1.000
58832 985.906 1.000
58833 986.562 1.000
58834 987.125 0.967
58835 987.562 1.000
58836 987.594 1.000
58837 988.531 1.000
58838 989.344 1.000
58839 989.500 1.000
58840 989.781 1.000
58841 990.500 1.000
58842 990.531 1.000
58843 991.469 1.000
58844 991.500 1.000
58845 992.469 1.000
58846 992.469 1.000
58847 993.438 1.000
58848 993.469 1.000
58849 994.406 1.000
58850 994.688 1.000
58851 995.406 1.000
58852 995.656 1.000
58853 996.375 0.967
58854 996.406 1.000
58855 997.344 0.967
58856 997.656 1.000
58857 998.344 1.000
58858 998.375 0.967
58859 999.312 1.000
58860 999.606 0.967
58861 1000.281 1.000
58862 1000.294 0.967
58863 1001.281 1.000
58864 1001.812 1.000
58865 1002.250 1.000
58866 1002.281 1.000
58867 1003.219 1.000
58868 1003.625 1.000
58869 1004.219 1.000
58870 1004.250 0.967
58871 1005.188 0.967
58872 1005.219 1.000
58873 1006.156 1.000
58874 1006.938 0.967
58875 1007.156 1.000
58876 1007.188 0.967
58877 1008.125 1.000
58878 1008.938 1.000
58879 1009.094 0.967
58880 1009.688 1.000
58881 1010.094 1.000
58882 1010.375 1.000
58883 1011.062 1.000
58884 1011.125 1.000
58885 1012.031 1.000
58886 1012.062 1.000
58887 1013.031 1.000
58888 1013.062 1.000
58889 1014.000 1.000
58890 1014.281 1.000
58891 1015.000 1.000
58892 1015.531 1.000
58893 1015.969 1.000
58894 1015.981 0.967
58895 1016.938 1.000
58896 1017.000 1.000
58897 1017.938 1.000
58898 1017.919 0.967
58899 1018.906 1.000
58900 1019.169 0.967
58901 1019.875 1.000
58902 1019.938 1.000
58903 1020.875 1.000
58904 1021.156 1.000
58905 1021.844 1.000
58906 1021.856 0.933
58907 1022.812 1.000
58908 1022.844 1.000
58909 1023.812 1.000
58910 1024.094 1.000
58911 1024.781 0.967
58912 1024.812 1.000
58913 1025.750 0.967
58914 1025.781 1.000
58915 1026.750 1.000
58916 1026.781 1.000
58917 1027.719 1.000
58918 1028.000 1.000
58919 1028.688 1.000
58920 1028.731 0.967
58921 1029.688 1.000
58922 1029.719 1.000
58923 1030.656 1.000
58924 1030.688 0.967
58925 1031.625 1.000
58926 1031.888 0.967
58927 1032.625 0.967
58928 1032.656 1.000
58929 1033.594 1.000
58930 1033.625 1.000
58931 1034.594 0.967
58932 1034.575 0.967
58933 1035.562 1.000
58934 1035.594 1.000
58935 1036.562 0.967
58936 1036.562 1.000
58937 1037.531 1.000
58938 1037.531 1.000
58939 1038.500 0.967
58940 1038.500 1.000
58941 1039.719 1.000
58942 1039.781 1.000
58943 1040.469 1.000
58944 1041.000 1.000
58945 1041.438 1.000
58946 1041.719 1.000
58947 1042.406 1.000
58948 1042.719 0.967
58949 1043.406 1.000
58950 1043.438 1.000
58951 1044.375 1.000
58952 1044.825 0.967
58953 1045.344 1.000
58954 1045.388 0.967
58955 1046.344 0.967
58956 1047.156 1.000
58957 1047.312 1.000
58958 1047.344 1.000
58959 1048.312 1.000
58960 1048.344 1.000
58961 1049.531 1.000
58962 1049.812 1.000
58963 1050.250 1.000
58964 1050.263 0.967
58965 1051.219 1.000
58966 1051.481 0.967
58967 1052.219 1.000
58968 1052.500 1.000
58969 1053.188 1.000
58970 1053.250 1.000
58971 1054.188 1.000
58972 1055.156 1.000
58973 1055.406 1.000
58974 1055.656 1.000
58975 1056.125 1.000
58976 1056.938 1.000
58977 1057.125 1.000
58978 1057.375 1.000
58979 1058.094 1.000
58980 1058.106 0.967
58981 1059.062 1.000
58982 1059.625 1.000
58983 1060.062 1.000
58984 1060.344 1.000
58985 1061.031 1.000
58986 1061.094 1.000
58987 1062.000 1.000
58988 1062.031 1.000
58989 1063.000 1.000
58990 1063.013 0.967
58991 1063.969 1.000
58992 1064.938 1.000
58993 1064.969 1.000
58994 1065.219 1.000
58995 1065.938 0.967
58996 1066.219 1.000
58997 1066.906 1.000
58998 1066.938 1.000
58999 1067.906 1.000
59000 1068.688 1.000
59001 1068.875 1.000
59002 1068.969 1.000
59003 1069.844 1.000
59004 1070.156 1.000
59005 1070.812 1.000
59006 1071.094 1.000
59007 1071.812 1.000
59008 1072.094 1.000
59009 1073.031 1.000
59010 1073.294 0.967
59011 1073.750 1.000
59012 1073.781 1.000
59013 1074.750 1.000
59014 1075.031 1.000
59015 1075.719 1.000
